customer_id,customer_type,industry,region,registration_date,annual_revenue,customer_status,recency,frequency,monetary_value,interaction_count,avg_satisfaction,avg_resolution_time,complaints,customer_lifetime_value
C0411,B2B,Manufacturing,West,2021-09-29,229933.4,Inactive,378.0,5.0,26454.329999999998,4.0,2.25,53.800000000000004,0.0,26454.329999999998
C0412,B2B,Healthcare,East,2021-07-31,281567.7,Active,200.0,5.0,29547.77,3.0,2.6666666666666665,17.433333333333334,1.0,29547.77
C0413,B2C,Healthcare,East,2025-11-04,212766.93,Active,868.0,1.0,9704.53,4.0,3.25,50.875,1.0,9704.53
C0414,B2B,Technology,South,2025-01-24,345804.84,Active,81.0,3.0,17522.85,1.0,3.0,62.8,0.0,17522.85
C0415,B2C,Retail,East,2021-10-12,251630.73,Active,0.0,5.0,14671.869999999999,2.0,2.0,36.349999999999994,1.0,14671.869999999999
C0416,B2C,Retail,West,2021-12-09,156878.6,Active,449.0,8.0,71713.2,2.0,2.0,45.3,0.0,71713.2
C0417,B2C,Manufacturing,West,2023-01-10,300965.14,Active,5.0,6.0,30168.909999999996,1.0,5.0,37.8,0.0,30168.909999999996
C0418,B2B,Manufacturing,East,2023-07-27,13316.01,Inactive,731.0,2.0,12180.46,3.0,3.3333333333333335,33.0,1.0,12180.46
C0419,B2C,Retail,West,2022-11-12,174020.75,Active,9.0,4.0,22167.14,2.0,2.0,50.599999999999994,1.0,22167.14
C0420,B2C,Technology,South,2022-09-08,244714.77,Active,285.0,3.0,11630.74,3.0,2.6666666666666665,34.56666666666666,0.0,11630.74
C0421,B2C,Retail,West,2023-03-27,484203.91,Active,162.0,6.0,55196.44,6.0,2.3333333333333335,22.266666666666666,3.0,55196.44
C0422,B2C,Retail,West,2022-10-30,188857.61,Active,116.0,3.0,10296.81,2.0,2.0,10.2,1.0,10296.81
C0423,B2B,Technology,North,2024-04-27,476972.26,Inactive,8.0,4.0,10089.74,3.0,2.3333333333333335,37.06666666666666,0.0,10089.74
C0424,B2B,Finance,East,2024-12-21,417328.09,Active,98.0,2.0,23340.79,5.0,3.6,51.0,1.0,23340.79
C0425,B2C,Finance,South,2025-08-05,320334.66,Active,497.0,1.0,17562.4,7.0,3.0,33.9,2.0,17562.4
C0426,B2B,Finance,West,2022-06-02,46242.92,Inactive,360.0,7.0,77064.13,3.0,2.3333333333333335,52.699999999999996,0.0,77064.13
C0427,B2C,Technology,West,2024-04-07,276386.15,Active,343.0,4.0,13782.45,4.0,3.25,34.95,0.0,13782.45
C0428,B2B,Healthcare,South,2024-12-07,332224.81,Active,489.0,3.0,20089.260000000002,2.0,4.0,33.9,2.0,20089.260000000002
C0429,B2B,Technology,West,2021-12-07,483737.46,Active,288.0,4.0,23227.760000000002,5.0,3.4,45.82,2.0,23227.760000000002
C0430,B2C,Healthcare,North,2025-06-19,58317.21,Active,76.0,7.0,55030.009999999995,1.0,3.0,31.3,0.0,55030.009999999995
C0431,B2B,Finance,East,2023-11-12,201655.74,Active,649.0,4.0,20200.36,2.0,3.0,31.3,1.0,20200.36
C0432,B2B,Finance,North,2022-12-08,154761.79,Active,71.0,9.0,67008.37,2.0,4.5,16.5,2.0,67008.37
C0433,B2B,Retail,East,2021-08-26,178102.67,Active,56.0,9.0,53555.130000000005,2.0,4.5,14.2,0.0,53555.130000000005
C0434,B2C,Retail,West,2023-12-04,57835.29,Inactive,580.0,3.0,18193.07,5.0,3.6,26.18,1.0,18193.07
C0435,B2B,Retail,North,2022-10-16,406991.11,Active,0.0,0.0,0.0,4.0,3.25,42.4,1.0,0.0
C0436,B2C,Healthcare,South,2021-02-16,465662.0,Active,93.0,3.0,22521.21,1.0,2.0,8.9,1.0,22521.21
C0437,B2B,Technology,South,2023-11-23,172184.93,Inactive,0.0,0.0,0.0,1.0,3.0,34.4,0.0,0.0
C0438,B2B,Finance,South,2023-08-05,101329.59,Inactive,0.0,5.0,36326.350000000006,3.0,3.3333333333333335,36.9,0.0,36326.350000000006
C0439,B2B,Technology,South,2023-03-22,230291.76,Inactive,192.0,3.0,21269.27,3.0,1.6666666666666667,49.23333333333333,0.0,21269.27
C0440,B2B,Manufacturing,South,2023-03-08,146388.97,Active,521.0,4.0,25379.09,2.0,3.5,35.8,1.0,25379.09
C0441,B2B,Technology,South,2024-03-28,189238.58,Active,140.0,6.0,56013.42,3.0,3.3333333333333335,34.43333333333333,2.0,56013.42
C0442,B2B,Retail,West,2023-07-27,268580.36,Active,150.0,10.0,90580.6,3.0,2.3333333333333335,35.43333333333333,1.0,90580.6
C0443,B2C,Technology,West,2024-05-07,297632.31,Active,31.0,3.0,20475.8,5.0,2.6,39.88,2.0,20475.8
C0444,B2C,Technology,South,2022-12-22,408731.74,Active,754.0,1.0,10106.28,3.0,3.0,40.43333333333333,0.0,10106.28
C0445,B2B,Manufacturing,East,2024-06-12,67752.21,Active,114.0,2.0,7697.28,2.0,4.5,27.75,1.0,7697.28
C0446,B2B,Retail,South,2021-08-28,260304.19,Inactive,18.0,7.0,40003.64,3.0,2.3333333333333335,22.366666666666664,0.0,40003.64
C0447,B2B,Technology,West,2024-05-06,217289.0,Inactive,26.0,3.0,21831.05,4.0,4.25,28.05,1.0,21831.05
C0448,B2B,Technology,South,2024-07-25,249924.59,Active,243.0,3.0,20488.64,0.0,0.0,0.0,0.0,20488.64
C0449,B2C,Finance,North,2022-01-19,434105.89,Active,157.0,6.0,36726.12,3.0,4.666666666666667,21.2,1.0,36726.12
C0450,B2B,Manufacturing,West,2023-09-20,482276.25,Inactive,76.0,2.0,10384.64,4.0,2.5,44.0,0.0,10384.64
C0451,B2C,Finance,West,2023-04-18,249462.76,Active,32.0,1.0,10139.65,4.0,3.5,47.75,2.0,10139.65
C0452,B2B,Manufacturing,East,2024-03-03,26020.59,Active,67.0,4.0,20830.59,6.0,3.0,38.266666666666666,0.0,20830.59
C0453,B2C,Manufacturing,West,2024-01-07,287168.73,Inactive,185.0,5.0,38448.72,4.0,3.5,32.35,1.0,38448.72
C0454,B2B,Technology,North,2024-01-31,141265.57,Active,473.0,1.0,3305.51,4.0,3.5,46.4,1.0,3305.51
C0455,B2B,Finance,South,2024-01-16,494990.11,Active,22.0,4.0,18259.2,4.0,2.5,36.15,1.0,18259.2
C0456,B2B,Retail,North,2025-02-16,230368.85,Active,349.0,1.0,17895.33,2.0,1.0,32.15,0.0,17895.33
C0457,B2B,Finance,North,2025-11-01,390059.51,Active,71.0,5.0,33810.869999999995,5.0,1.6,18.54,0.0,33810.869999999995
C0458,B2C,Technology,West,2022-03-06,91330.99,Active,42.0,8.0,60400.36,6.0,3.6666666666666665,27.75,2.0,60400.36
C0459,B2B,Manufacturing,North,2025-05-27,289336.43,Active,110.0,2.0,17684.92,0.0,0.0,0.0,0.0,17684.92
C0460,B2B,Retail,East,2024-05-07,151773.29,Active,189.0,4.0,9188.48,4.0,3.75,30.7,1.0,9188.48
C0461,B2B,Manufacturing,West,2025-10-24,460196.67,Active,58.0,4.0,23193.36,3.0,5.0,38.53333333333333,1.0,23193.36
C0462,B2B,Manufacturing,South,2025-11-11,81659.29,Active,26.0,4.0,8503.14,2.0,3.5,21.549999999999997,0.0,8503.14
C0463,B2B,Finance,West,2025-08-24,79664.1,Active,151.0,4.0,21311.09,4.0,3.0,34.225,2.0,21311.09
C0464,B2C,Finance,West,2024-07-09,47002.97,Active,39.0,4.0,31181.79,3.0,3.3333333333333335,46.0,1.0,31181.79
C0465,B2C,Retail,West,2023-04-06,475624.5,Active,146.0,6.0,51866.72,2.0,4.5,31.900000000000002,1.0,51866.72
C0466,B2B,Healthcare,West,2024-04-06,321071.87,Active,424.0,2.0,11274.61,2.0,4.0,57.7,2.0,11274.61
C0467,B2B,Technology,West,2025-10-08,116736.67,Inactive,518.0,3.0,19677.58,3.0,4.333333333333333,47.0,1.0,19677.58
C0468,B2B,Finance,East,2025-08-17,168203.92,Active,123.0,3.0,27952.1,6.0,3.8333333333333335,41.88333333333333,4.0,27952.1
C0469,B2B,Technology,West,2022-11-23,396268.79,Active,104.0,4.0,21286.79,4.0,3.25,34.8,1.0,21286.79
C0470,B2B,Finance,North,2021-04-05,70876.22,Active,499.0,6.0,29966.27,0.0,0.0,0.0,0.0,29966.27
C0471,B2C,Healthcare,West,2023-06-23,109135.92,Active,46.0,2.0,16310.669999999998,2.0,3.0,11.3,1.0,16310.669999999998
C0472,B2C,Manufacturing,East,2024-08-24,55736.59,Active,60.0,6.0,58619.47,3.0,1.3333333333333333,43.26666666666667,2.0,58619.47
C0473,B2B,Retail,South,2022-05-28,35375.76,Active,279.0,3.0,17704.36,6.0,2.8333333333333335,46.333333333333336,1.0,17704.36
C0474,B2B,Finance,North,2025-01-26,354812.04,Active,21.0,6.0,37650.880000000005,5.0,3.2,40.04,0.0,37650.880000000005
C0475,B2C,Healthcare,South,2022-03-14,300902.95,Inactive,41.0,7.0,41039.899999999994,2.0,4.0,56.45,1.0,41039.899999999994
C0476,B2B,Retail,North,2021-01-20,494195.91,Inactive,44.0,5.0,31031.77,7.0,2.2857142857142856,45.6,2.0,31031.77
C0477,B2B,Finance,North,2024-11-22,122183.97,Active,69.0,5.0,23417.64,3.0,3.6666666666666665,34.26666666666667,1.0,23417.64
C0478,B2B,Healthcare,East,2025-02-05,190105.23,Active,546.0,3.0,21164.659999999996,3.0,2.3333333333333335,18.766666666666666,2.0,21164.659999999996
C0479,B2C,Manufacturing,South,2021-10-08,43521.69,Active,289.0,3.0,29725.82,3.0,2.3333333333333335,20.133333333333336,1.0,29725.82
C0480,B2B,Finance,East,2024-06-03,363991.69,Active,32.0,2.0,21891.89,2.0,3.0,34.75,0.0,21891.89
C0481,B2C,Manufacturing,North,2023-04-24,449330.54,Active,262.0,3.0,14474.35,4.0,3.25,37.7,0.0,14474.35
C0482,B2B,Technology,West,2025-03-22,182252.46,Inactive,248.0,3.0,15784.300000000001,5.0,3.0,40.239999999999995,3.0,15784.300000000001
C0483,B2B,Manufacturing,East,2022-10-07,325864.08,Active,236.0,6.0,38817.04,3.0,3.3333333333333335,8.9,1.0,38817.04
C0484,B2C,Healthcare,East,2024-02-08,110668.4,Active,84.0,4.0,10722.8,4.0,2.5,32.475,1.0,10722.8
C0485,B2C,Retail,North,2025-03-12,394062.78,Active,406.0,2.0,16046.82,7.0,3.7142857142857144,38.542857142857144,4.0,16046.82
C0486,B2C,Healthcare,South,2023-10-11,254795.45,Active,140.0,7.0,55088.32,4.0,3.5,39.75,0.0,55088.32
C0487,B2B,Retail,East,2023-12-18,74671.61,Inactive,29.0,3.0,24098.9,4.0,2.5,33.75,2.0,24098.9
C0488,B2B,Finance,North,2023-01-19,18177.81,Active,452.0,3.0,7514.709999999999,1.0,3.0,6.4,1.0,7514.709999999999
C0489,B2C,Manufacturing,North,2021-01-29,462063.85,Inactive,67.0,5.0,15392.73,5.0,4.0,28.839999999999996,2.0,15392.73
C0490,B2C,Technology,West,2023-11-04,217551.87,Inactive,106.0,8.0,82802.81,5.0,3.2,32.18,0.0,82802.81
C0491,B2B,Retail,North,2021-06-18,161854.37,Active,50.0,4.0,27344.53,1.0,4.0,29.3,0.0,27344.53
C0492,B2B,Technology,East,2025-07-13,201458.44,Active,226.0,4.0,44131.88,1.0,3.0,30.0,1.0,44131.88
C0493,B2C,Manufacturing,North,2022-09-28,129795.08,Inactive,402.0,2.0,20211.07,3.0,1.3333333333333333,44.9,2.0,20211.07
C0494,B2C,Technology,North,2021-08-26,161552.13,Active,289.0,1.0,3854.53,4.0,3.75,45.925,2.0,3854.53
C0495,B2B,Manufacturing,North,2021-09-02,90277.99,Active,545.0,1.0,12254.08,3.0,2.6666666666666665,35.46666666666667,2.0,12254.08
C0496,B2C,Manufacturing,East,2023-12-08,72196.0,Active,903.0,1.0,4987.85,2.0,3.5,32.0,0.0,4987.85
C0497,B2B,Healthcare,East,2025-02-10,405482.84,Active,82.0,4.0,19277.44,3.0,2.3333333333333335,27.433333333333334,0.0,19277.44
C0498,B2B,Retail,North,2023-12-09,253112.31,Active,118.0,5.0,33284.37,4.0,3.25,52.15,0.0,33284.37
C0499,B2C,Technology,South,2021-04-24,190167.01,Active,64.0,4.0,26689.940000000002,2.0,2.0,17.9,1.0,26689.940000000002
C0500,B2B,Technology,North,2025-05-03,121918.17,Active,354.0,1.0,5811.78,5.0,3.4,47.64,2.0,5811.78
C0501,B2B,Manufacturing,North,2021-04-01,241164.65,Inactive,59.0,3.0,17866.93,5.0,2.2,41.82000000000001,2.0,17866.93
C0502,B2B,Healthcare,West,2021-11-04,120012.5,Active,605.0,2.0,18280.8,4.0,2.75,35.925,0.0,18280.8
C0503,B2C,Retail,North,2023-05-03,290052.62,Active,60.0,5.0,29229.649999999998,5.0,2.4,34.660000000000004,0.0,29229.649999999998
C0504,B2B,Manufacturing,South,2023-10-26,404125.63,Active,8.0,1.0,10057.53,5.0,2.4,42.44,1.0,10057.53
C0505,B2B,Finance,East,2023-04-02,389028.46,Active,466.0,5.0,39612.01,2.0,3.0,18.15,1.0,39612.01
C0506,B2B,Technology,West,2022-11-02,13904.9,Active,645.0,1.0,11584.35,2.0,1.5,6.35,1.0,11584.35
C0507,B2C,Technology,South,2022-08-21,237324.08,Inactive,339.0,4.0,27500.059999999998,1.0,2.0,45.2,0.0,27500.059999999998
C0508,B2B,Technology,South,2025-05-02,83777.52,Inactive,29.0,8.0,49909.49,2.0,3.5,15.7,0.0,49909.49
C0509,B2B,Technology,East,2021-02-18,321611.5,Active,44.0,9.0,62600.27,3.0,3.0,33.766666666666666,1.0,62600.27
C0510,B2B,Finance,East,2022-11-18,60935.02,Active,0.0,0.0,0.0,2.0,2.0,27.5,1.0,0.0
C0511,B2C,Healthcare,South,2023-05-10,358709.71,Active,649.0,2.0,13532.599999999999,8.0,3.0,43.1875,1.0,13532.599999999999
C0512,B2B,Technology,West,2021-03-31,353414.99,Active,559.0,4.0,21911.41,3.0,3.3333333333333335,44.36666666666667,1.0,21911.41
C0513,B2B,Technology,North,2023-07-28,257659.6,Inactive,113.0,6.0,42820.729999999996,1.0,4.0,34.7,0.0,42820.729999999996
C0514,B2B,Finance,South,2021-06-03,126018.15,Active,489.0,1.0,1517.5,3.0,2.6666666666666665,25.966666666666665,0.0,1517.5
C0515,B2C,Finance,East,2025-10-09,165848.28,Active,764.0,1.0,6022.33,4.0,3.25,54.55,1.0,6022.33
C0516,B2B,Manufacturing,South,2022-04-24,392169.12,Active,214.0,4.0,23458.91,4.0,2.75,38.599999999999994,0.0,23458.91
C0517,B2B,Manufacturing,West,2021-11-15,238367.01,Inactive,119.0,2.0,20559.739999999998,2.0,3.0,47.650000000000006,1.0,20559.739999999998
C0518,B2C,Manufacturing,West,2021-09-05,161070.78,Active,869.0,1.0,1578.97,4.0,3.75,25.325,1.0,1578.97
C0519,B2B,Healthcare,South,2025-10-12,405722.48,Active,395.0,3.0,23666.79,1.0,2.0,4.8,0.0,23666.79
C0520,B2B,Manufacturing,East,2025-08-20,82678.66,Active,5.0,7.0,40499.42,4.0,3.0,44.675,2.0,40499.42
C0521,B2C,Technology,North,2022-12-30,341819.85,Active,90.0,2.0,18901.67,3.0,3.6666666666666665,32.833333333333336,1.0,18901.67
C0522,B2B,Healthcare,West,2025-08-07,428754.64,Active,563.0,2.0,17103.2,2.0,1.5,57.2,1.0,17103.2
C0523,B2C,Healthcare,South,2021-07-13,69512.1,Active,670.0,2.0,12668.789999999999,3.0,2.3333333333333335,48.400000000000006,0.0,12668.789999999999
C0524,B2B,Manufacturing,South,2025-08-28,413599.97,Active,88.0,8.0,65862.73000000001,4.0,3.25,41.325,1.0,65862.73000000001
C0525,B2B,Technology,East,2024-11-06,459540.0,Active,179.0,1.0,11953.39,2.0,3.0,41.45,0.0,11953.39
C0526,B2B,Manufacturing,West,2021-02-14,406556.35,Active,26.0,4.0,31842.679999999997,3.0,3.6666666666666665,27.0,0.0,31842.679999999997
C0527,B2C,Healthcare,North,2025-10-02,471717.52,Active,187.0,2.0,14566.84,0.0,0.0,0.0,0.0,14566.84
C0528,B2C,Finance,West,2021-12-11,24446.32,Inactive,519.0,2.0,15480.05,3.0,1.3333333333333333,32.266666666666666,0.0,15480.05
C0529,B2C,Manufacturing,South,2021-12-20,144741.07,Inactive,184.0,5.0,30400.06,3.0,3.0,37.23333333333333,0.0,30400.06
C0530,B2B,Technology,South,2021-11-01,327166.42,Inactive,31.0,2.0,18507.46,2.0,3.0,8.15,1.0,18507.46
C0531,B2C,Healthcare,North,2023-04-24,147090.23,Active,42.0,1.0,4897.52,2.0,3.0,58.55,1.0,4897.52
C0532,B2B,Technology,South,2023-05-09,319069.65,Active,86.0,5.0,25454.91,2.0,3.5,31.65,1.0,25454.91
C0533,B2C,Finance,West,2023-02-23,178576.72,Active,97.0,3.0,14514.84,3.0,3.3333333333333335,43.43333333333334,0.0,14514.84
C0534,B2C,Manufacturing,North,2023-03-07,166250.01,Active,202.0,5.0,30253.699999999997,4.0,2.75,41.575,1.0,30253.699999999997
C0535,B2C,Healthcare,West,2021-03-02,269421.82,Active,30.0,8.0,39896.8,2.0,4.0,37.1,1.0,39896.8
C0536,B2B,Manufacturing,South,2021-11-23,140598.23,Active,84.0,9.0,77741.53,2.0,2.5,31.8,0.0,77741.53
C0537,B2B,Technology,West,2025-04-14,183854.27,Active,676.0,2.0,10110.64,1.0,5.0,14.4,0.0,10110.64
C0538,B2B,Technology,East,2021-12-27,405043.01,Active,427.0,2.0,13104.54,2.0,3.5,37.2,2.0,13104.54
C0539,B2B,Retail,South,2024-04-26,285923.36,Active,266.0,3.0,7718.120000000001,3.0,3.0,11.6,1.0,7718.120000000001
C0540,B2C,Technology,East,2025-09-10,96022.82,Active,251.0,4.0,27797.579999999998,2.0,3.0,52.349999999999994,1.0,27797.579999999998
C0541,B2B,Manufacturing,South,2021-07-04,19764.72,Inactive,0.0,0.0,0.0,2.0,3.0,20.650000000000002,1.0,0.0
C0542,B2C,Technology,South,2021-01-02,405158.25,Active,245.0,4.0,32567.809999999998,4.0,3.25,23.6,2.0,32567.809999999998
C0543,B2B,Retail,North,2025-01-08,20737.32,Active,600.0,2.0,17476.68,3.0,4.0,44.63333333333333,1.0,17476.68
C0544,B2B,Technology,East,2025-05-05,480673.79,Active,366.0,2.0,24289.15,4.0,2.5,27.75,0.0,24289.15
C0545,B2C,Technology,North,2024-12-13,174914.92,Active,62.0,4.0,16486.989999999998,5.0,3.2,26.619999999999997,1.0,16486.989999999998
C0546,B2B,Finance,West,2021-10-07,328098.33,Active,324.0,2.0,13165.92,1.0,3.0,54.9,1.0,13165.92
C0547,B2C,Manufacturing,South,2024-12-19,195408.21,Active,172.0,4.0,19196.04,2.0,2.5,43.65,0.0,19196.04
C0548,B2B,Healthcare,West,2021-09-18,426870.91,Active,8.0,3.0,23776.18,3.0,3.6666666666666665,6.433333333333334,0.0,23776.18
C0549,B2C,Technology,South,2022-01-08,323426.92,Active,0.0,8.0,49416.94,1.0,2.0,4.6,1.0,49416.94
C0550,B2B,Retail,North,2023-10-14,126618.0,Active,163.0,4.0,29398.79,0.0,0.0,0.0,0.0,29398.79
C0551,B2B,Retail,West,2021-12-10,15583.85,Active,388.0,2.0,11600.96,4.0,3.5,43.45,1.0,11600.96
C0552,B2B,Retail,East,2022-05-27,395639.8,Active,0.0,0.0,0.0,1.0,4.0,54.4,1.0,0.0
C0553,B2C,Finance,West,2021-04-09,484859.89,Inactive,14.0,7.0,68100.33,3.0,3.0,15.666666666666666,0.0,68100.33
C0554,B2C,Retail,West,2023-10-07,59699.99,Inactive,730.0,1.0,11278.7,0.0,0.0,0.0,0.0,11278.7
C0555,B2B,Manufacturing,West,2025-06-04,46117.6,Active,39.0,5.0,29985.11,1.0,2.0,9.0,1.0,29985.11
C0556,B2B,Retail,East,2022-08-27,476314.44,Active,600.0,2.0,9037.11,2.0,2.5,37.55,0.0,9037.11
C0557,B2B,Finance,South,2022-12-02,368672.69,Active,124.0,3.0,25653.75,3.0,4.333333333333333,22.53333333333333,2.0,25653.75
C0558,B2C,Healthcare,West,2022-11-24,471796.71,Active,27.0,5.0,29471.41,2.0,3.0,19.400000000000002,0.0,29471.41
C0559,B2C,Manufacturing,North,2024-05-28,59616.33,Active,123.0,5.0,33901.49,1.0,4.0,43.9,0.0,33901.49
C0560,B2C,Technology,East,2022-01-25,333692.97,Active,83.0,1.0,672.2,3.0,2.3333333333333335,24.099999999999998,1.0,672.2
C0561,B2B,Healthcare,West,2022-05-02,290167.21,Inactive,116.0,2.0,12405.91,2.0,2.0,45.8,0.0,12405.91
C0562,B2B,Retail,North,2021-11-11,219526.92,Active,298.0,2.0,21452.629999999997,2.0,4.5,32.35,1.0,21452.629999999997
C0563,B2C,Manufacturing,North,2025-08-15,22610.49,Active,727.0,2.0,17776.22,5.0,3.0,22.04,0.0,17776.22
C0564,B2C,Healthcare,West,2024-07-31,423446.85,Active,60.0,4.0,22297.35,2.0,3.5,54.75,0.0,22297.35
C0565,B2C,Finance,West,2025-05-27,448489.97,Active,197.0,5.0,31788.149999999998,2.0,2.5,7.75,0.0,31788.149999999998
C0566,B2C,Manufacturing,East,2021-07-06,443891.42,Active,166.0,3.0,18525.37,3.0,2.3333333333333335,44.633333333333326,2.0,18525.37
C0567,B2C,Healthcare,East,2022-01-18,225472.81,Active,84.0,3.0,17715.7,6.0,3.8333333333333335,45.28333333333333,2.0,17715.7
C0568,B2C,Technology,North,2022-04-09,84054.03,Active,30.0,3.0,6267.139999999999,4.0,4.0,35.05,3.0,6267.139999999999
C0569,B2C,Technology,West,2021-06-25,485645.71,Active,154.0,2.0,8870.54,6.0,3.1666666666666665,53.916666666666664,2.0,8870.54
C0570,B2B,Finance,West,2024-02-08,483157.57,Inactive,214.0,3.0,15891.41,4.0,2.5,21.35,3.0,15891.41
C0571,B2B,Finance,East,2024-03-18,48687.97,Active,281.0,6.0,32229.77,2.0,1.5,52.25,0.0,32229.77
C0572,B2B,Healthcare,West,2023-10-26,94710.7,Active,788.0,1.0,7291.06,3.0,3.3333333333333335,52.0,0.0,7291.06
C0573,B2B,Manufacturing,North,2022-03-10,217453.7,Inactive,313.0,3.0,20652.79,2.0,3.5,23.35,0.0,20652.79
C0574,B2B,Technology,East,2022-02-18,166677.25,Active,26.0,4.0,35135.91,4.0,3.75,20.65,1.0,35135.91
C0575,B2C,Technology,West,2021-06-28,280506.55,Active,575.0,5.0,27677.97,3.0,4.0,25.7,2.0,27677.97
C0576,B2C,Healthcare,West,2023-12-01,65134.23,Active,170.0,5.0,46686.979999999996,2.0,5.0,19.099999999999998,0.0,46686.979999999996
C0577,B2B,Healthcare,North,2021-10-31,395015.36,Active,548.0,2.0,5493.13,1.0,4.0,36.9,0.0,5493.13
C0578,B2C,Retail,West,2025-12-03,330845.96,Inactive,152.0,3.0,14109.52,2.0,5.0,35.400000000000006,0.0,14109.52
C0579,B2B,Retail,West,2021-03-18,80487.81,Inactive,399.0,2.0,11305.029999999999,2.0,1.5,17.8,1.0,11305.029999999999
C0580,B2C,Retail,South,2021-03-21,34152.58,Inactive,85.0,2.0,18705.68,3.0,3.3333333333333335,24.633333333333336,2.0,18705.68
C0581,B2C,Healthcare,East,2022-07-05,410519.1,Active,50.0,3.0,14280.11,1.0,1.0,68.6,0.0,14280.11
C0582,B2C,Finance,North,2022-09-29,486523.35,Active,355.0,3.0,16554.05,6.0,3.0,24.38333333333333,1.0,16554.05
C0583,B2C,Finance,East,2021-10-03,142015.79,Inactive,0.0,0.0,0.0,2.0,1.0,64.4,0.0,0.0
C0584,B2B,Manufacturing,West,2024-05-23,113581.35,Inactive,362.0,2.0,7168.63,4.0,1.75,48.05,1.0,7168.63
C0585,B2C,Technology,East,2025-02-26,412298.52,Active,142.0,2.0,13518.95,5.0,3.0,25.979999999999997,1.0,13518.95
C0586,B2C,Technology,West,2021-05-15,76468.41,Active,710.0,3.0,21452.61,2.0,3.0,34.75,0.0,21452.61
C0587,B2B,Manufacturing,North,2021-12-22,132250.23,Inactive,31.0,5.0,33958.99,1.0,5.0,46.7,0.0,33958.99
C0588,B2C,Manufacturing,East,2021-04-14,190492.44,Inactive,580.0,4.0,50957.45,5.0,1.8,41.82,2.0,50957.45
C0589,B2C,Healthcare,North,2023-11-01,128549.67,Inactive,189.0,3.0,28553.25,3.0,3.6666666666666665,47.96666666666667,1.0,28553.25
C0590,B2C,Manufacturing,West,2024-05-01,297571.32,Active,14.0,5.0,34752.76,2.0,2.0,62.3,0.0,34752.76
C0591,B2B,Retail,North,2022-12-07,149683.99,Inactive,175.0,3.0,9868.89,3.0,3.0,39.06666666666667,2.0,9868.89
C0592,B2B,Technology,South,2021-04-12,429984.48,Active,193.0,5.0,41529.13,4.0,3.0,30.575,3.0,41529.13
C0593,B2B,Retail,West,2024-10-19,261507.8,Active,414.0,1.0,2353.6,2.0,2.5,57.15,1.0,2353.6
C0594,B2B,Manufacturing,North,2023-08-29,119647.32,Active,323.0,4.0,41827.7,5.0,3.6,37.38,0.0,41827.7
C0595,B2C,Finance,West,2024-12-30,427277.22,Inactive,550.0,3.0,18116.8,4.0,2.0,37.4,1.0,18116.8
C0596,B2B,Finance,East,2022-06-01,341826.12,Inactive,129.0,1.0,7672.61,2.0,2.5,61.35,2.0,7672.61
C0597,B2B,Healthcare,East,2024-04-12,285113.99,Active,302.0,5.0,32776.37,4.0,2.5,52.599999999999994,1.0,32776.37
C0598,B2B,Finance,North,2022-09-04,174778.99,Active,170.0,3.0,19963.14,5.0,2.8,18.7,0.0,19963.14
C0599,B2C,Retail,East,2024-08-04,331498.61,Active,50.0,2.0,10967.59,3.0,2.3333333333333335,22.866666666666664,0.0,10967.59
C0600,B2B,Technology,South,2022-01-21,450846.65,Inactive,128.0,2.0,27094.010000000002,1.0,5.0,1.2,0.0,27094.010000000002
C0601,B2C,Manufacturing,North,2024-09-14,331146.28,Active,108.0,6.0,39722.91,3.0,3.0,38.9,0.0,39722.91
C0602,B2C,Finance,West,2022-06-16,370998.73,Active,204.0,5.0,26471.37,2.0,4.0,18.75,1.0,26471.37
C0603,B2B,Technology,West,2022-12-04,454197.99,Active,236.0,7.0,41791.5,2.0,2.0,33.949999999999996,1.0,41791.5
C0604,B2C,Manufacturing,South,2023-11-05,153954.19,Inactive,309.0,2.0,9705.07,2.0,4.5,42.25,0.0,9705.07
C0605,B2C,Technology,South,2021-09-20,473992.46,Active,49.0,4.0,20375.68,2.0,1.5,38.9,0.0,20375.68
C0606,B2B,Manufacturing,East,2024-09-02,119430.68,Active,380.0,3.0,19053.49,2.0,3.5,32.15,0.0,19053.49
C0607,B2C,Retail,East,2023-05-12,296929.64,Inactive,16.0,4.0,29191.29,5.0,3.0,47.88,3.0,29191.29
C0608,B2B,Finance,North,2025-10-10,434532.75,Active,222.0,3.0,22179.44,4.0,3.0,56.150000000000006,1.0,22179.44
C0609,B2B,Technology,North,2023-08-26,435073.9,Inactive,11.0,5.0,34326.71,3.0,2.3333333333333335,18.233333333333334,2.0,34326.71
C0610,B2C,Finance,North,2023-12-22,436716.08,Active,135.0,2.0,17777.5,4.0,3.0,42.6,1.0,17777.5
C0611,B2B,Retail,West,2021-10-09,493723.88,Inactive,344.0,2.0,28033.33,3.0,2.3333333333333335,14.433333333333332,1.0,28033.33
C0612,B2C,Manufacturing,North,2021-10-21,248914.61,Active,393.0,4.0,33546.659999999996,0.0,0.0,0.0,0.0,33546.659999999996
C0613,B2B,Healthcare,West,2022-10-04,144028.65,Active,184.0,4.0,33490.16,4.0,2.75,46.875,1.0,33490.16
C0614,B2B,Finance,North,2024-03-26,73408.92,Inactive,2.0,5.0,30670.94,3.0,3.0,31.966666666666665,2.0,30670.94
